sample_id,field,year,layer,u0,u1
474,Educational Instruction and Library Occupations,2024,1,17.673685,8.597083
475,Management Occupations,2018,1,18.84758,14.629142
476,Management Occupations,2023,1,17.769733,3.4986885
477,Educational Instruction and Library Occupations,2023,1,16.781025,8.348556
478,Computer and Mathematical Occupations,2018,1,16.970373,8.940225
479,Sales and Related Occupations,2016,1,12.026331,15.47687
480,Management Occupations,2022,1,18.881618,10.478325
481,Computer and Mathematical Occupations,2024,1,16.500532,9.5795965
482,Business and Financial Operations Occupations,2023,1,16.940214,9.624516
483,Business and Financial Operations Occupations,2018,1,17.698538,8.615901
484,Computer and Mathematical Occupations,2020,1,15.345304,12.882306
485,Sales and Related Occupations,2011,1,17.56428,8.340309
486,Educational Instruction and Library Occupations,2022,1,17.187012,3.7946758
487,Educational Instruction and Library Occupations,2015,1,17.789822,10.118875
488,Computer and Mathematical Occupations,2017,1,16.994986,7.8372912
489,Educational Instruction and Library Occupations,2019,1,17.99137,3.3052926
490,Sales and Related Occupations,2022,1,23.122347,4.9664426
491,Business and Financial Operations Occupations,2014,1,18.894972,10.4802
492,Management Occupations,2023,1,17.194155,5.746323
493,Sales and Related Occupations,2016,1,15.605668,12.592774
494,Sales and Related Occupations,2025,1,16.470066,9.469479
495,Business and Financial Operations Occupations,2017,1,16.94783,7.4782557
496,Management Occupations,2019,1,17.114487,5.946359
497,Management Occupations,2018,1,16.89665,6.554071
498,Management Occupations,2016,1,17.299541,5.09483
499,Computer and Mathematical Occupations,2020,1,17.688128,8.620843
500,Computer and Mathematical Occupations,2019,1,16.761765,8.237044
501,Educational Instruction and Library Occupations,2016,1,17.055843,7.8766413
502,Educational Instruction and Library Occupations,2019,1,17.996372,3.3018546
503,Educational Instruction and Library Occupations,2023,1,16.46875,9.460741
504,Computer and Mathematical Occupations,2018,1,17.29688,14.744165
505,Management Occupations,2021,1,17.64643,10.086269
506,Sales and Related Occupations,2023,1,18.148384,10.135644
507,Sales and Related Occupations,2019,1,17.632559,3.4978034
508,Computer and Mathematical Occupations,2019,1,17.627377,8.588901
509,Educational Instruction and Library Occupations,2019,1,18.23555,1.6253657
510,Sales and Related Occupations,2014,1,12.026197,15.476711
511,Business and Financial Operations Occupations,2018,1,16.903492,6.797155
512,Sales and Related Occupations,2022,1,17.012188,7.8627305
513,Computer and Mathematical Occupations,2015,1,16.886436,6.871071
514,Computer and Mathematical Occupations,2019,1,17.236845,5.6647215
515,Business and Financial Operations Occupations,2018,1,16.496958,9.206318
516,Sales and Related Occupations,2016,1,17.76596,3.51707
517,Management Occupations,2022,1,18.893047,10.488323
518,Business and Financial Operations Occupations,2016,1,17.548279,8.364308
519,Computer and Mathematical Occupations,2021,1,17.265944,9.900867
520,Management Occupations,2018,1,12.025934,15.476489
521,Educational Instruction and Library Occupations,2016,1,17.99944,3.2894816
522,Sales and Related Occupations,2022,1,17.472198,9.089162
523,Sales and Related Occupations,2017,1,17.098236,5.978804
524,Management Occupations,2017,1,16.95576,7.9474473
525,Management Occupations,2015,1,23.208206,7.5969996
526,Educational Instruction and Library Occupations,2023,1,17.371098,10.034
527,Business and Financial Operations Occupations,2018,1,18.239979,1.6196749
528,Educational Instruction and Library Occupations,2025,1,17.20902,5.6963863
529,Business and Financial Operations Occupations,2017,1,17.320877,9.969795
530,Computer and Mathematical Occupations,2019,1,17.540901,8.404629
531,Sales and Related Occupations,2015,1,23.127352,4.972804
532,Sales and Related Occupations,2017,1,16.872313,8.833654
533,Business and Financial Operations Occupations,2022,1,17.1813,3.771779
534,Sales and Related Occupations,2019,1,18.598732,10.3053665
535,Educational Instruction and Library Occupations,2024,1,20.775763,8.272083
536,Computer and Mathematical Occupations,2019,1,16.913488,6.5011797
537,Educational Instruction and Library Occupations,2023,1,17.590136,8.715657
538,Computer and Mathematical Occupations,2017,1,15.601405,12.595898
539,Computer and Mathematical Occupations,2017,1,16.778677,8.683781
540,Educational Instruction and Library Occupations,2016,1,16.8429,6.72304
541,Computer and Mathematical Occupations,2018,1,17.450132,9.108964
542,Sales and Related Occupations,2019,1,15.346738,12.881354
543,Business and Financial Operations Occupations,2022,1,17.329405,4.9436374
544,Business and Financial Operations Occupations,2016,1,17.276651,9.922849
545,Educational Instruction and Library Occupations,2014,1,16.77052,8.531662
546,Sales and Related Occupations,2021,1,23.208254,7.596998
547,Management Occupations,2024,1,17.461052,9.1277895
548,Computer and Mathematical Occupations,2024,1,17.493668,8.977679
549,Computer and Mathematical Occupations,2022,1,17.1899,3.60612
550,Management Occupations,2022,1,16.935175,7.791738
551,Computer and Mathematical Occupations,2015,1,17.427698,8.529077
552,Business and Financial Operations Occupations,2018,1,16.866806,6.591964
553,Educational Instruction and Library Occupations,2023,1,18.848703,14.630063
554,Business and Financial Operations Occupations,2022,1,17.279333,9.919184
555,Management Occupations,2021,1,23.122631,4.9665103
556,Sales and Related Occupations,2018,1,16.883486,8.852437
557,Business and Financial Operations Occupations,2019,1,20.776304,8.272084
558,Educational Instruction and Library Occupations,2017,1,17.508154,10.156022
559,Management Occupations,2015,1,18.237234,1.6229919
560,Educational Instruction and Library Occupations,2022,1,16.996904,9.036885
561,Computer and Mathematical Occupations,2013,1,17.19136,9.193085
562,Management Occupations,2024,1,17.997215,3.295125
563,Management Occupations,2023,1,17.338394,4.910051
564,Computer and Mathematical Occupations,2023,1,16.839252,8.839529
565,Business and Financial Operations Occupations,2024,1,16.761703,8.520738
566,Management Occupations,2023,1,23.208357,7.596996
567,Computer and Mathematical Occupations,2020,1,18.85655,14.639132
568,Computer and Mathematical Occupations,2018,1,18.026783,3.274063
569,Computer and Mathematical Occupations,2017,1,16.904602,6.54769
570,Educational Instruction and Library Occupations,2022,1,17.583857,8.518507
571,Business and Financial Operations Occupations,2024,1,16.512266,9.610706
572,Computer and Mathematical Occupations,2016,1,17.029343,7.91852
573,Sales and Related Occupations,2017,1,23.130232,4.9756727
574,Business and Financial Operations Occupations,2020,1,18.2632,10.18762
575,Educational Instruction and Library Occupations,2023,1,17.35536,4.50325
576,Computer and Mathematical Occupations,2021,1,20.777393,8.270519
577,Business and Financial Operations Occupations,2016,1,17.314116,9.961416
578,Educational Instruction and Library Occupations,2014,1,17.163584,3.7748048
579,Business and Financial Operations Occupations,2018,1,16.972565,7.8410535
580,Management Occupations,2011,1,17.981356,3.302163
581,Sales and Related Occupations,2023,1,17.120066,5.881273
582,Management Occupations,2017,1,17.227844,3.5692973
583,Business and Financial Operations Occupations,2016,1,17.66209,10.1238
584,Educational Instruction and Library Occupations,2023,1,17.29813,14.743085
585,Computer and Mathematical Occupations,2020,1,16.77435,9.637703
586,Management Occupations,2021,1,21.808805,11.400959
587,Educational Instruction and Library Occupations,2018,1,17.011335,6.171376
588,Management Occupations,2025,1,18.189272,10.15247
589,Computer and Mathematical Occupations,2023,1,18.16945,10.153087
590,Educational Instruction and Library Occupations,2020,1,23.124708,4.9680376
591,Sales and Related Occupations,2017,1,16.94885,7.4917846
592,Management Occupations,2013,1,18.848326,14.62991
593,Educational Instruction and Library Occupations,2018,1,17.458235,9.105491
594,Computer and Mathematical Occupations,2017,1,16.934149,7.572717
595,Sales and Related Occupations,2015,1,23.123123,4.967033
596,Sales and Related Occupations,2018,1,18.996134,10.659975
597,Business and Financial Operations Occupations,2022,1,16.877964,9.665034
598,Business and Financial Operations Occupations,2024,1,17.741999,3.5248263
599,Sales and Related Occupations,2022,1,17.617973,8.736616
600,Sales and Related Occupations,2019,1,18.847912,14.629305
601,Business and Financial Operations Occupations,2014,1,17.09715,9.7630825
602,Sales and Related Occupations,2018,1,16.795506,8.728684
603,Sales and Related Occupations,2022,1,18.181255,10.1683035
604,Sales and Related Occupations,2015,1,17.446936,8.406625
605,Management Occupations,2016,1,16.914633,7.6997833
606,Sales and Related Occupations,2018,1,16.892324,8.92242
607,Management Occupations,2016,1,18.846098,14.627093
608,Sales and Related Occupations,2020,1,20.782461,8.281403
609,Management Occupations,2020,1,17.541887,10.078885
610,Sales and Related Occupations,2016,1,17.044601,9.082423
611,Educational Instruction and Library Occupations,2015,1,17.193703,5.7464824
612,Business and Financial Operations Occupations,2019,1,18.846954,14.628712
613,Management Occupations,2016,1,17.186012,3.7977505
614,Computer and Mathematical Occupations,2013,1,18.848072,14.629698
615,Computer and Mathematical Occupations,2017,1,17.676212,8.6439905
616,Educational Instruction and Library Occupations,2023,1,16.772745,8.345872
617,Computer and Mathematical Occupations,2022,1,17.237978,5.6619716
618,Computer and Mathematical Occupations,2020,1,16.910006,7.9349866
619,Computer and Mathematical Occupations,2022,1,17.010754,7.9149942
620,Sales and Related Occupations,2021,1,16.468819,9.137726
621,Sales and Related Occupations,2015,1,17.065678,6.04463
622,Sales and Related Occupations,2022,1,17.139158,9.743443
623,Computer and Mathematical Occupations,2023,1,12.026155,15.4767885
624,Sales and Related Occupations,2024,1,17.316032,14.73958
625,Business and Financial Operations Occupations,2021,1,17.303244,14.739044
626,Educational Instruction and Library Occupations,2017,1,23.20821,7.596982
627,Management Occupations,2022,1,16.633276,9.630046
628,Sales and Related Occupations,2015,1,17.184683,9.174958
629,Management Occupations,2020,1,17.500053,9.051609
630,Management Occupations,2025,1,16.488905,9.255717
631,Business and Financial Operations Occupations,2018,1,15.602267,12.595308
632,Business and Financial Operations Occupations,2017,1,16.616879,9.634735
633,Computer and Mathematical Occupations,2020,1,17.119581,5.8919044
634,Business and Financial Operations Occupations,2018,1,18.573868,10.271279
635,Educational Instruction and Library Occupations,2024,1,18.848396,14.630048
636,Business and Financial Operations Occupations,2022,1,16.889164,9.691351
637,Sales and Related Occupations,2022,1,16.904844,6.9219546
638,Sales and Related Occupations,2018,1,17.895723,2.8144748
639,Sales and Related Occupations,2016,1,16.916199,7.173023
640,Computer and Mathematical Occupations,2022,1,17.285578,4.015033
641,Business and Financial Operations Occupations,2025,1,17.606256,3.5223846
642,Computer and Mathematical Occupations,2017,1,17.280659,3.9523082
643,Management Occupations,2022,1,18.986938,10.64637
644,Management Occupations,2018,1,16.494822,9.184091
645,Computer and Mathematical Occupations,2024,1,18.616703,10.312928
646,Educational Instruction and Library Occupations,2022,1,16.739643,8.182789
647,Computer and Mathematical Occupations,2024,1,16.785666,8.655835
648,Management Occupations,2021,1,23.125402,4.969886
649,Business and Financial Operations Occupations,2018,1,18.573084,10.270655
650,Business and Financial Operations Occupations,2020,1,16.91301,7.297451
651,Computer and Mathematical Occupations,2022,1,18.24353,1.6163013
652,Computer and Mathematical Occupations,2022,1,20.780575,8.271478
653,Business and Financial Operations Occupations,2019,1,16.958435,7.9521217
654,Management Occupations,2018,1,17.482815,9.00524
655,Business and Financial Operations Occupations,2021,1,16.51541,9.228304
656,Educational Instruction and Library Occupations,2023,1,17.223349,5.4744945
657,Sales and Related Occupations,2023,1,17.271286,5.2572436
658,Business and Financial Operations Occupations,2020,1,17.488417,9.083717
659,Management Occupations,2021,1,18.849058,14.630552
660,Educational Instruction and Library Occupations,2024,1,16.902895,8.014742
661,Business and Financial Operations Occupations,2021,1,16.44325,9.4444895
662,Educational Instruction and Library Occupations,2022,1,17.714806,8.619921
663,Business and Financial Operations Occupations,2021,1,18.470345,10.246177
664,Business and Financial Operations Occupations,2013,1,17.89642,2.8271368
665,Computer and Mathematical Occupations,2015,1,16.84298,6.717194
666,Computer and Mathematical Occupations,2019,1,17.350409,4.527225
667,Management Occupations,2018,1,17.510918,10.141195
668,Computer and Mathematical Occupations,2025,1,18.24205,1.6172017
669,Educational Instruction and Library Occupations,2023,1,17.216887,5.4717965
670,Sales and Related Occupations,2022,1,17.626366,3.5424128
671,Computer and Mathematical Occupations,2016,1,17.538637,8.385627
